"start","end","text"
"5565230","5565350"," Okay."
"5565890","5570190"," So it's, you know, September zero,"
"5570750","5574910"," October four and November five."
"5575130","5575470"," Okay. "
"5575830","5577390"," So now we have our data."
"5577510","5579590"," When we pull out a column, it continues to be labeled,"
"5579590","5581250"," which is actually really useful"
"5581250","5583470"," if you're like reading this data or something like that."
"5583550","5585190"," You want it to continue to be labeled. "
"5585690","5587810"," So having a useful index like that is very good."
"5588030","5588050"," Okay."
"5589850","5594090"," Now, the last thing I'd like to do here is pull out the,"
"5595670","5597530"," well, one more thing I want to show you,"
"5597590","5599710"," and then we're going to pull out a row very quickly"
"5599710","5600610"," using this index. "
"5600890","5603390"," And then I do want to move on to our big data set"
"5603390","5604090"," because that's cool stuff."
"5604150","5604870"," But we're going to be working"
"5604870","5606170"," with our big data set next week too."
"5606870","5607630"," All right. "
"5607630","5609950"," So what if we want to calculate,"
"5611990","5616210"," or we want to get an idea of how much we're going to spend"
"5616210","5617910"," on cookies each month."
"5618270","5618350"," Okay."
"5618990","5620210"," And this is very cool. "
"5620330","5622350"," Pandas makes this very straightforward"
"5622350","5623590"," and in a very cool way."
"5626830","5629150"," So we have two columns."
"5629230","5630550"," We have our budget column"
"5630550","5632070"," and we have our cookie budget column. "
"5632370","5634330"," And what we're going to do now is a small thing"
"5634330","5637390"," and it will tell us the percentage of each month"
"5637390","5641470"," that is taken up by cookies in that month."
"5641610","5641690"," Okay."
"5642150","5648130"," So we're going to do df.cookie underscore budget. "
"5652130","5656730"," So df.cookie underscore budget space divided by,"
"5658860","5662440"," so I'll use slash for divided by df.budget."
"5667430","5676170"," out left bracket 47 right bracket colon month, June 0.300."
"5676790","5679170"," 0.30."
"5679930","5681590"," So that's 30%."
"5681590","5681930"," Okay."
"5682050","5683550"," So it's a floating point number"
"5683550","5686690"," that tells us out of one,"
"5687330","5691130"," if it says 0.3, that means it's out of one. "
"5691270","5697010"," So 30% of our budget is taken up by cookies in June."
"5697010","5697570"," Let's try it."
"5697650","5698630"," Let's listen to July. "
"5700370","5708530"," July, 0.20"
"5709130","5711370"," So 0.2, remember that's the same."
"5711450","5712710"," If you convert that to a percentage,"
"5712930","5718790"," that's 20% of our budget is going to be taken up"
"5718790","5720070"," by cookies in July. "
"5720250","5721030"," Let's do September."
"5722430","5726990"," September, 0"
"5726990","5729090"," so we didn't spend any money on cookies in September."
"5729230","5730970"," That's zero spent that month on cookies. "
"5731170","5731230"," Okay."
"5731390","5732370"," So that's pretty cool."
"5733030","5734770"," And that, so, and it's becomes,"
"5734910","5737370"," it was made more useful by the fact that we labeled,"
"5737830","5740450"," you know, we changed the index to be the month. "
"5740530","5742430"," So now we can kind of keep track of the months"
"5742430","5743950"," even as we do these operations."
"5743990","5744390"," Okay."
"5744850","5746810"," And we've answered that question for ourselves. "
"5746910","5753290"," We were like, yes, what, what, you know, month is,"
"5754250","5757930"," like what month is a, you know, September?"
"5758190","5759350"," How much did we spend on cookies"
"5759350","5760490"," or what percentage of our budget"
"5760490","5761550"," did we spend on cookies in July?"
"5762010","5765570"," So we answered that question for ourselves by doing this."
"5765630","5766750"," And what we did was, you know,"
"5766790","5768550"," we divided one column by another."
"5768970","5770390"," And so what it does is it goes through"
"5770390","5774250"," and it goes row by row and it divides each by each. "
"5774330","5776610"," So it says cookie budget divided by budget,"
"5776790","5778090"," cookie budget divided by budget,"
"5778230","5779550"," cookie budget divided by budget."
"5779890","5781850"," And then it gives us a new series"
"5782210","5783950"," that is actually the,"
"5785310","5788010"," that is the division of the two columns."
"5788350","5788510"," Okay. "
"5788830","5790650"," And imagine that would also take a ton of work"
"5790650","5791530"," to do in Excel, right?"
"5791570","5792750"," I mean, if you were going to make a new column"
"5792750","5794070"," and also very error prone,"
"5794410","5795610"," I've never done something like that"
"5795610","5797850"," without creating a ton of errors and stuff like that."
"5798050","5801130"," So, and we're not going to do it in the interest of time,"
"5801150","5804350"," but you can, now I could take this series"
"5804350","5807810"," and add it back into our data frame as a new column,"
"5807890","5808970"," which would be like percentage,"
"5808970","5812030"," we could call it budget percentage on cookies or something."
"5812710","5814250"," And we can add it back in. "
"5814450","5817310"," I won't do it now in the interest of time."
"5818510","5818810"," Okay."
"5818970","5820970"," And one last thing I promised I'd show you is"
"5820970","5822970"," what if we want to plot only the data"
"5822970","5824110"," for September, for example. "
"5824850","5826810"," So we could do df."
"5828350","5828830"," ..."
"5829470","5829950"," Dot. "
"5830490","5830970"," ..."
"5831090","5832090"," L-O-C."
"5832230","5832470"," ""Dot."
"5832850","5834290"," L-O-C."
"5834550","5835490"," For location."
"5835490","5839310"," And then open square bracket. "
"5839570","5840330"," L-O-C."""
"5840670","5841550"," Quote September."
"5842130","5842470"," ""Quote."
"5842510","5845370"," ..."
"5845610","5845950"," Quote."
"5845990","5846470"," September. "
"5847570","5848210"," ""Quote."
"5848450","5848970"," Right bracket."""
"5849270","5849650"," Close square bracket. "
"5849790","5850710"," So it's df."
"5851090","5851830"," L-O-C."
"5852030","5852890"," Open square bracket. "
"5853110","5853310"," Quote."
"5853410","5853790"," September."
"5854030","5854270"," Quote. "
"5854410","5855010"," Close square bracket."
"5856490","5857790"," ""Out left bracket."
"5857930","5858410"," 48. "
"5858570","5859190"," Right bracket."
"5859330","5859610"," Colon."
"5860810","5861730"," Budget five. "
"5863010","5864410"," Cookie line budget zero."
"5865550","5866410"," Month September."""
"5866710","5867490"," So the month is September. "
"5867970","5870010"," Remember our cookie budget for September is zero."
"5870130","5871130"," It's a very sad month."
"5871990","5874230"," And then the budget is five. "
"5876190","5877470"," Very, pretty cool, right?"
"5878090","5881850"," So the, and that is another series."
"5882050","5884030"," And when you do, when you pull out a row,"
"5884090","5887590"," it gives you a series where the index is a,"
"5888730","5891490"," is the column name and the value"
"5891490","5893310"," is the actual value of that data."
"5893310","5893670"," Okay. "
"5893710","5896430"," So if you imagine in your mind,"
"5896470","5901330"," in your mind, just lifting out the row."
"5901750","5902070"," Okay."
"5902170","5903190"," We have our row. "
"5903450","5906670"," Imagine it kind of flying out of the data frame."
"5906870","5910010"," And then we only have that data now."
"5910150","5912850"," So it then takes it and it says, okay,"
"5912910","5913890"," what were the column names?"
"5913990","5916830"," It turns it around and says, what were the column names?"
"5917890","5918430"," Okay. "
"5918670","5920690"," And now the column names become the index."
"5921290","5921570"," Okay."
"5922430","5925890"," So, and so they tell you what that, you know,"
"5925930","5927550"," it gives you a nice little label for that"
"5927550","5928810"," particular item of data. "
"5929050","5930950"," So in this case, it was, our budget was $5."
"5931610","5933170"," We didn't have that much money in September."
"5933430","5935610"," So we weren't able to spend any money on cookies. "
"5935830","5935950"," Okay."
"5936870","5938290"," Now we really will move on."
"5938330","5942210"," There's also a df.iloc, which we won't try out,"
"5942310","5945230"," but that will tell you if you know the number of,"
"5946390","5950290"," you know, where in the data set it is,"
"5950290","5951750"," regardless of what the index is. "
"5952030","5954590"," So you can pull out the first item by doing df.iloc zero,"
"5954930","5956110"," and that would pull out the first item,"
"5956130","5957270"," no matter what the index is."
"5957750","5960330"," So that's df.iloc for index location."
"5961390","5962330"," That's what they named it. "
"5962450","5962510"," Okay."
"5962790","5964850"," So that's another useful one that we won't do."
"5964970","5966870"," Cause I do want to pull in this data set really quick. "
"5969780","5971200"," ..."
"5971320","5972260"," I think we're actually going to be good."
"5972780","5972940"," Okay. "
"5972980","5974780"," So now we're going to do another cool thing."
"5975360","5976420"," I hope that this,"
"5976640","5979140"," I feel like this little bit should be a little bit exciting"
"5979140","5979640"," for you guys."
"5979640","5982240"," So what we're going to do is,"
"5982500","5983120"," we're going to,"
"5983240","5984720"," we're done with this data frame,"
"5984820","5986640"," but we're going to produce a new data frame with,"
"5986860","5987900"," it's a real data set. "
"5988000","5990280"," So what's that we've done so far is toy data, right?"
"5990340","5991120"," It's data we made up."
"5991520","5993420"," Now we're going to work with data that actually reflects"
"5993420","5994360"," something in the real world."
"5994940","5998140"," So what I want you to do is type d,"
"5998300","5999100"," I'm going to clear the screen"
"5999100","6000000"," because we're starting something new,"
"6000600","6002440"," and we're going to overwrite our df variables. "
"6002560","6004260"," So you can kind of say goodbye to the df variable"
"6004260","6006100"," that we made that you worked so hard on."
"6006160","6007020"," So I'm sorry for that."
"6007020","6009180"," We'll do df equals,"
"6010580","6013580"," ""df equals space"""
"6013600","6014760"," equals space,"
"6014760","6015040"," pandas,"
"6016080","6018620"," ""p-a-n-d-a-s,"
"6019980","6020360"," pandas,"""
"6020600","6022700"," read underscore csv,"
"6024300","6025780"," ""r-e-a-d,"
"6026160","6026540"," read,"
"6027060","6028160"," c-s-v,"""
"6028160","6028880"," and then open,"
"6029300","6030620"," open parenthesis,"
"6031800","6032800"," ""csv,"""
"6033580","6034080"," okay,"
"6034280","6035140"," ""left paren"" quote,"
"6036100","6038840"," and then we do,"
"6039120","6040440"," I'm going to give you a URL. "
"6040880","6042480"," So it's going to be http,"
"6043560","6045580"," ..."
"6045680","6046000"," colon,"
"6047420","6048980"," ""h-t-t-p,"""
"6049860","6050760"," slash, slash,"
"6051880","6053720"," bit.ly,"
"6054220","6054700"," for a short,"
"6054780","6055380"," this is a short,"
"6055480","6056980"," a URL shortening service,"
"6058620","6059980"," ..."
"6060240","6060620"," ""bit,"
"6061460","6063100"," dot, l-y,"""
"6063240","6063700"," forward slash,"
"6063700","6065780"," ..."
"6065780","6068420"," n-y-c-b-n-b,"
"6068540","6069840"," for n-y-c-b-n-b,"
"6071300","6074020"," ""n-y-c-b-n-b,"""
"6074040","6074900"," and I'll go over this again,"
"6075620","6077220"," n-y-c-b-n-b,"
"6078260","6079380"," and then close the parenthesis,"
"6080340","6080860"," ""right paren,"""
"6081420","6082820"," I'm going to make sure it worked for me,"
"6082920","6084180"," and then I'm going to explain it again."
"6085000","6085660"," ..."
"6085760","6087600"," ..."
"6088180","6088660"," ..."
"6088720","6089080"," ..."
"6089200","6089800"," ..."
"6089900","6090300"," ..."
"6090680","6091060"," pandas,"
"6091380","6091960"," dot read,"
"6091960","6092060"," ..."
"6093020","6093560"," ..."
"6093980","6094160"," ..."
"6094320","6094840"," ..."
"6095500","6096040"," ..."
"6096340","6096800"," ..."
"6097420","6097760"," ..."
"6098360","6098900"," ..."
"6099280","6099760"," ..."
"6102280","6102820"," ..."
"6103040","6103360"," ..."
"6103460","6103840"," ..."
"6104300","6104400"," ..."
"6105040","6105440"," ..."
"6105620","6105820"," ..."
"6108550","6110090"," ..."
"6110230","6111650"," that was the longest three seconds of my life."
"6113010","6113790"," Okay, so,"
"6115310","6116570"," what did we do there?"
"6116750","6117390"," So we do,"
"6117670","6119150"," we typed df,"
"6119650","6121050"," for our new data frame variable,"
"6121250","6121850"," equals,"
"6122950","6123490"," pandas,"
"6124110","6125230"," dot read,"
"6125330","6125810"," underscore,"
"6126030","6126670"," csv,"
"6126730","6127730"," r-e-a-d,"
"6128050","6128470"," underscore,"
"6128750","6129490"," csv,"
"6130670","6131210"," open,"
"6131990","6132530"," parenthesis,"
"6133110","6133450"," quote,"
"6133690","6134850"," and then we have a URL. "
"6135330","6135910"," So it's going to be,"
"6136210","6137070"," h-t-t-p,"
"6137330","6137770"," colon,"
"6137970","6138210"," slash,"
"6138270","6138610"," slash,"
"6139830","6140130"," bit,"
"6140170","6141010"," dot l-y,"
"6141270","6142010"," b-i-t,"
"6142190","6143090"," dot l-y,"
"6143450","6144310"," forward slash,"
"6144730","6145530"," n-y-c,"
"6145690","6146230"," New York City,"
"6147090","6147750"," b-n-b."
"6148030","6150150"," So it's n-y-c-b-n-b,"
"6150490","6150770"," okay?"
"6151130","6151930"," And helpers can,"
"6151930","6154190"," one of the helpers copy the line"
"6154190","6156790"," and paste it into the chat,"
"6157130","6158550"," and no shame in copying this one,"
"6158590","6159630"," because it's the URL, okay?"
"6160050","6161650"," I tried to make it simple so people could type it"
"6161650","6162470"," if they didn't want to copy."
"6162570","6163790"," I know copying can sometimes be clunky,"
"6164530","6167190"," but we do have it right there in the,"
"6167930","6169810"," hopefully someone will share it in the chat, okay?"
"6170370","6171670"," So df equals,"
"6171870","6173230"," pandas dot read, csv,"
"6173490","6174970"," and then a URL. "
"6175350","6176130"," What is this doing?"
"6176550","6178690"," I've prepared a dataset at that URL,"
"6178910","6179770"," which is a commas,"
"6179830","6180830"," it's basically a spreadsheet."
"6180830","6182570"," It's commas separated values data."
"6183050","6185890"," So it's a spreadsheet that I uploaded to that URL,"
"6186490","6188930"," and pandas very neatly reads it in"
"6188930","6191550"," and imports it all into our DataFrame variable,"
"6191710","6192430"," which is pretty cool. "
"6193450","6195510"," So in that little line,"
"6195650","6197030"," we created a new DataFrame,"
"6197170","6198770"," and we're going to learn a little bit about it."
"6198870","6200430"," So let's run through really quick,"
"6200450","6201190"," because we're just reviewing."
"6201370","6202330"," So I'm going to run through really quick"
"6202330","6203450"," some of the stuff you would do"
"6203450","6205970"," when you get your hands on a new DataFrame. "
"6206770","6208570"," Hopefully you guys are being able"
"6208570","6209690"," to import the DataFrame, okay?"
"6209690","6214930"," Remember it's bit.ly forward slash NYCBNB, okay?"
"6215430","6218650"," B as in Bravo, N as in November,"
"6219210","6221010"," or B as in Bravo, okay?"
"6222930","6224570"," Let's do df."
"6225130","6226870"," So I'm going to, now I'll do the representation,"
"6227490","6228850"," but it's not going to be that helpful."
"6228970","6230610"," Remember our representation is kind of overwhelming. "
"6230730","6231810"," So let's just do df."
"6233350","6236890"," df, ""out left bracket 51, right bracket colon,"
"6239510","6240150"," 48,891."""
"6240150","6240830"," Did you hear that?"
"6240850","6242630"," 48,891. "
"6242730","6245030"," So that's, we're going to talk about this in a minute,"
"6245110","6246610"," but we don't know what that is yet, actually,"
"6246670","6247950"," but we're going to confirm in a minute."
"6248750","6249090"," Something's there."
"6252330","6259310"," ""36485057, 36, 48,892, 36485431."""
"6259490","6260890"," My question, you're probably like, what the hell?"
"6260990","6262730"," It's just basically, it's just printing out random stuff."
"6263030","6265210"," That's because what we have now is a big DataFrame,"
"6265210","6267770"," and it has, well, I'm going to tell you now how big it is."
"6267870","6270610"," So it's going to be, how do we tell how big it is?"
"6271130","6272670"," We don't just look at the representation"
"6272670","6273950"," because that's too much information. "
"6274070","6274510"," It's not useful."
"6274650","6276050"," Let's do df.shape."
"6278070","6282090"," ""df.shape, S-H-A-P-E,"" no parenthesis."
"6282210","6284810"," ""Out left bracket 52, right bracket colon,"
"6285330","6289090"," left paren, 48,895."""
"6289710","6293230"," So this has 48,895 rows,"
"6293710","6295450"," each representing an Airbnb listing,"
"6295970","6299490"," and it has 16 columns, okay?"
"6299570","6301910"," So this is a big, it's not big data"
"6302510","6304090"," because it still runs in our computer or whatever,"
"6304170","6306750"," but it's a much bigger data set than we've used so far."
"6306930","6308310"," And it's real data, okay?"
"6309590","6314350"," This is all Airbnb data from New York City in 2019."
"6314950","6319490"," So pre-pandemic, pre-recent reform"
"6319490","6320890"," of Airbnbs in New York City. "
"6321970","6324630"," And so it represents actual data from that year"
"6325990","6326950"," that we can look at."
"6327350","6328910"," What's the first thing we're going to want to do"
"6329490","6330930"," after we find out the size of it?"
"6330970","6331850"," And it is useful to know the size."
"6331890","6333090"," We have 16 columns to work with"
"6333090","6335370"," and we have almost 50,000 rows, okay?"
"6335450","6336510"," Let me just double check the time. "
"6338030","6339450"," ""2 colon 50 PM."""
"6339830","6340570"," We're going to do some cool stuff."
"6340750","6343770"," Okay, so what we want to do"
"6343770","6345870"," is we want to know what the columns are, okay?"
"6346350","6348730"," Because then the columns will tell us"
"6348730","6352810"," how much, what kind of data we have to work with, okay?"
"6352830","6354030"," So we want the column names. "
"6354490","6356530"," And pretty much if you're working with a new data set,"
"6356610","6358730"," you're going to do this in more or less this order."
"6358810","6361110"," You're going to want to know how big is the data set"
"6361670","6364610"," in terms of, you know, X and Y, rows and columns,"
"6365370","6367750"," how many, and also the second thing you're going to want"
"6367750","6370350"," to know is what is the data we have,"
"6370730","6372650"," which the column names will tell you."
"6372710","6375270"," So let's do df.columns, okay?"
"6380910","6382350"," df.columns."
"6382350","6382970"," df.columns."
"6383510","6384290"," And there are a lot of these,"
"6384410","6385510"," so we'll listen to some of them. "
"6386430","6388090"," ""Neighborhood, latitude,"
"6389510","6392590"," longitude, room line type, price,"
"6393910","6396890"," minimum line nights, number line of line R,"
"6398090","6400170"," reviews, last line review,"
"6401390","6404070"," reviews line per line month, calculate,"""
"6404070","6408250"," and of course the, it's New York City,"
"6408450","6410350"," there has to be a car alarm going off outside,"
"6411410","6413270"," but you're getting a little local flavor."
"6413950","6415850"," But okay, so we have,"
"6418150","6421010"," in our, so now we have our,"
"6422190","6423190"," that is very annoying."
"6424790","6427850"," Okay, so we pulled out our column names"
"6427850","6430570"," and I would say there's a couple that stood out to me, okay?"
"6430570","6432170"," That's df. "
"6435370","6436390"," Oh my God."
"6436630","6440830"," df.theprice, that stood out to me"
"6440830","6441790"," as being really interesting."
"6441930","6443590"," I'm always attracted to stuff like price, okay?"
"6443710","6445310"," So that's some interesting numerical data. "
"6445710","6448010"," We have df.neighborhood, that probably tells us"
"6448010","6449870"," the different neighborhoods in New York City,"
"6449970","6450670"," which is pretty cool."
"6451790","6453290"," And then there's a couple of other ones"
"6453290","6454850"," that stood out, maybe minimum nights."
"6455890","6457810"," But the other one that I found really interesting"
"6457810","6459770"," was df.name, okay?"
"6461190","6464230"," And so each of these represents a different kind of data"
"6464230","6468990"," and df.price is numeric data, it's an integer. "
"6469750","6473190"," And then the df.name, we can check."
"6473330","6474510"," Let's check these really quick."
"6474790","6477430"," So df.price."
"6479890","6481550"," ""48,890.70."""
"6482870","6483430"," ..."
"6483650","6485170"," So I heard the word, I heard 70 there"
"6485170","6487790"," and 48,890, that's the index."
"6488010","6489390"," And then 70 is the price."
"6489390","6491450"," So it's telling us integers,"
"6491750","6494170"," so it's numeric data of some kind, okay?"
"6495090","6496790"," And we could do that with name"
"6496790","6499510"," and in the interest of time, I'll tell you,"
"6499830","6501990"," name is the name of the listing as it appears in Airbnb,"
"6502250","6503970"," which is really interesting, textual data. "
"6504430","6507570"," And then the neighborhood, it's kind of like grouped data,"
"6507630","6508270"," which we'll get into."
"6508370","6510270"," It's a special kind of data called categorical data"
"6510270","6512010"," that we'll talk about next week, okay?"
"6512270","6514730"," But for now, what I'd like to be interested in"
"6514730","6517150"," is let's figure out a little bit about the price, okay?"
"6517770","6519710"," So what, first of all, I'd like to know"
"6519710","6523490"," what is the average price of an Airbnb in New York City?"
"6523970","6525030"," So it would be df,"
"6525930","6527650"," and we kind of did a little bit of this before,"
"6527790","6529670"," df.price.mean."
"6530970","6534670"," ..."
"6534670","6535690"," Remember, this is a real data set"
"6535690","6538810"," and we're running this over almost 50,000 rows. "
"6538950","6540910"," We're getting the mean of almost 50,000 rows."
"6541150","6546490"," ""Out left bracket 55, right bracket colon 152 points."""
"6546490","6547970"," So, okay, 152. "
"6548090","6551470"," So the average price of an Airbnb per night"
"6551470","6555170"," in New York City in 2019 is a little over $150."
"6555810","6557170"," And that sounds really high."
"6557250","6558450"," So maybe you're like, oh, wow,"
"6558590","6563070"," like New York is expensive as I have heard. "
"6563750","6565790"," But before we make any judgments,"
"6565910","6566870"," let's also try the median."
"6567090","6570370"," So let's do df.mean, df.price.mean."
"6571590","6572550"," ""df,"
"6573470","6576610"," dot price,"
"6577610","6580430"," dot ... right paren."
"6580670","6582430"," So df.price.median."
"6582950","6588350"," Out left bracket 56, right bracket colon 106.0."""
"6588450","6589770"," 106.0."
"6590170","6594290"," So the average was almost a little over 150"
"6594850","6597690"," and the median was only 106. "
"6598190","6600170"," So this is interesting, right?"
"6600270","6602330"," And maybe you're like, oh, that's interesting."
"6602330","6604110"," That sounds a little more reasonable."
"6604330","6605690"," I mean, maybe it still sounds expensive to you,"
"6605770","6608430"," but you're like, oh, that's actually less"
"6608430","6611410"," than I expected from the average. "
"6611690","6613570"," So this actually does tell you something."
"6613990","6615710"," And this is the kind of thing you learn"
"6615710","6617370"," as you do more with data science."
"6618190","6620790"," When you look at the mean and the median"
"6620790","6625050"," and the median is significantly lower than the mean,"
"6625390","6627430"," it tells you something about the shape of the data. "
"6627810","6629570"," And they call this right skewed data."
"6629570","6632090"," This specific situation is called right skewed data."
"6632650","6635610"," And what that means is there's a couple of,"
"6635790","6637190"," there's some items in the data set"
"6637190","6638410"," that are bringing up the average. "
"6638530","6640430"," So some, in this case, very expensive items."
"6641030","6642530"," And I'll draw you an analogy."
"6642830","6645730"," Like imagine all of us together,"
"6646090","6648430"," we imagine each of our incomes, right?"
"6648510","6651150"," So imagine, and we probably all have fairly normal incomes. "
"6651410","6653770"," Maybe some of us are whatever, you know, I don't know."
"6653850","6654790"," Maybe there's some millionaires here."
"6655150","6656890"," We say we all have pretty normal incomes, right?"
"6656950","6658370"," All of us who are in this workshop. "
"6658830","6661650"," And we collect us all together in a data set."
"6661750","6665350"," So our data set is all of our, or let's say our wealth, okay?"
"6665710","6669630"," Okay, so we have each of our individual net worth"
"6669630","6670010"," or whatever."
"6670390","6672550"," And then we take someone like Jeff Bezos"
"6672550","6673430"," or something like that. "
"6673490","6676330"," Someone who has a gazillion, trillion, billion dollars, okay?"
"6676710","6678490"," And we add Jeff to the data set,"
"6678550","6679910"," Jeff Bezos, Mr. Bezos."
"6681170","6683570"," Suddenly the average in that data set"
"6683570","6686510"," is gonna shoot up by like probably more than a billion."
"6686510","6689090"," I think there's something like 50 people in this room. "
"6689570","6691890"," Jeff Bezos is definitely worth more than $50 billion."
"6692410","6694270"," So the average is gonna go up by more,"
"6694530","6696050"," at least a billion dollars."
"6696470","6700830"," However, the median will only go up very slightly. "
"6701630","6702930"," And that, why is that?"
"6703290","6706630"," That is because the mean,"
"6706770","6708710"," the average is very sensitive to high numbers"
"6708710","6710570"," that kind of like outliers that throw it off."
"6710630","6712370"," Whereas the median is the middle most number."
"6712830","6715030"," So the middle most number in the Jeff Bezos example"
"6715030","6715930"," didn't change too much. "
"6715930","6717810"," So the median often tells you more"
"6717810","6721110"," about the most representative data in certain data sets."
"6721490","6724410"," Whereas the average is kind of like tells you"
"6724410","6727010"," it's a little more thrown off by big numbers"
"6727010","6728950"," that are included or big outliers, okay?"
"6730110","6731870"," In cooperation with each other,"
"6731870","6733230"," when we run on both of them,"
"6733710","6736230"," we kind of configure and some people,"
"6736450","6738890"," a sighted person might try to learn this kind of information"
"6738890","6740110"," by creating a bar graph."
"6740190","6742910"," And then the sighted person would see visually"
"6743370","6745450"," that there's a whole bunch of big values"
"6745450","6748610"," at the end of the data sets. "
"6749070","6751490"," But we can also make that intuition"
"6752150","6753830"," based on the mean and the median,"
"6754010","6756710"," which is these kind of statistical numbers that we can use."
"6757230","6758590"," And now let's kind of,"
"6758830","6760610"," this will be kind of the last thing we do in the workshop."
"6760750","6762570"," I kind of want to tell you what we're doing next time. "
"6762610","6765350"," And I'll give you a little kind of philosophy"
"6765350","6767190"," of the non-visual stuff before we go."
"6767650","6769630"," But this is the last Python we'll do."
"6769970","6771690"," Let's confirm our hypothesis. "
"6771850","6774950"," So our hypothesis is that there's a few very large values"
"6774950","6780410"," in this data set that are throwing off our analysis,"
"6781990","6785250"," but that are not kind of skewing the data"
"6785250","6786570"," over toward the expensive side."
"6787450","6800190"," So let's do df.price.sort underscore values."
"6803010","6805670"," So that sorts the price from least to greatest. "
"6806290","6807750"," Now I'm going to run this,"
"6808170","6809450"," and then I'm going to tell you"
"6809450","6810710"," to add something to the end of it,"
"6810750","6811950"," but I'm going to run it really quick."
"6815090","6817370"," ""40,433, 9,999."
"6821470","6822450"," 12,342, 9,999."""
"6822450","6823570"," So that tells us right there."
"6824210","6826390"," So it's actually, it's telling us from highest to lowest."
"6826910","6832070"," So I heard there, oh, you know what it is?"
"6832170","6835810"," What's confusing here is that what Pandas usually outputs"
"6835810","6837830"," is it's from the least to the greatest,"
"6838050","6840190"," and it prints out the first five of the least,"
"6840650","6843130"," then it skips all the rest of the data,"
"6843410","6844910"," then it prints the last five. "
"6845010","6847250"," But because I made the text so big in this,"
"6847330","6849150"," it's only printing out the last five,"
"6849550","6851410"," even though it's supposed to print out all of it, okay?"
"6851490","6853190"," So it's being a little deceptive here,"
"6853190","6855790"," and it's only because of me magnifying"
"6857030","6859110"," this command line environment so much, okay?"
"6859130","6860390"," It's printing out the last five,"
"6860710","6862470"," but really what it tries to do is print out"
"6862470","6864090"," the first five and the last five."
"6864730","6866110"," So what I want you to do is,"
"6866890","6868150"," so it'll work on your computer"
"6868150","6869990"," because you may not have magnified to the same extent."
"6870150","6870770"," Press up. "
"6872030","6874650"," ""In left bracket 58, right bracket colon,"
"6875390","6879510"," df.price.sortline values left paren, right paren."""
"6879730","6880690"," Add to the end of that."
"6880770","6881570"," ""In left bracket."""
"6881570","6883690"," Add to the end of that dot,"
"6885710","6890390"," dot tail, T-A-I-L, open parenthesis, close parenthesis."
"6891370","6893770"," ""T-A-I-L, left right paren."""
"6893770","6895290"," So now we're chaining three dots together. "
"6896710","6899430"," ""Out left bracket 58, right bracket colon,"
"6900470","6903490"," colon, left paren, right paren."
"6904590","6907270"," Out left bracket 58, right bracket colon."""
"6907290","6908770"," So this is just a bunch of preamble. "
"6908910","6909910"," We haven't gotten to the data yet."
"6912810","6915470"," ""40,433, 9999."
"6917610","6920870"," Name colon, price, type colon."""
"6921170","6924170"," So it printed out the last five"
"6924850","6930190"," and basically it says there are a bunch of them"
"6930680","6931850"," with, we can review to see,"
"6931930","6933570"," but there are a bunch that are 9,999"
"6934060","6935510"," and a couple that are 10,000."
"6935730","6936150"," ""Blank."
"6937910","6942750"," Name colon, 29,238, 10,000. "
"6946150","6947770"," 9,151, 10,000."
"6950770","6951850"," 17,692, 10,000."""
"6951850","6953850"," So there's three at least that are 10,000. "
"6954010","6954690"," And then I know from experience."
"6957070","6959270"," 12,342, 9,999."
"6959270","6961090"," Okay, so we have a whole bunch of really,"
"6961250","6963430"," and probably there's some weird reason"
"6963430","6964110"," those are in the dataset. "
"6964270","6965750"," Probably people aren't really paying 10,000"
"6965750","6966350"," for their rooms."
"6966470","6967990"," They're probably doing something"
"6967990","6970050"," like jacking up the price temporarily"
"6970050","6971090"," or something like that"
"6971090","6972710"," so that people don't rent the room"
"6972710","6973990"," in some day that they want,"
"6974050","6974830"," or something like that."
"6975130","6976310"," Something weird is going on there. "
"6976410","6978070"," And that's why I say the logic"
"6978070","6980510"," and the context sensitiveness comes in"
"6980510","6982750"," when you start looking at that real life data like this,"
"6982870","6984490"," which we'll do more next time."
"6985450","6987130"," But now, and that last one's kind of cool."
"6987230","6990330"," So what we did was we did df or data frame. "
"6990590","6993310"," We pulled out the column, df.price."
"6993850","6997230"," Then we sorted the values in the column.sortValues."
"6997690","7000550"," Then we pulled out the last five"
"7000550","7002290"," so we could get an idea"
"7002290","7004770"," of what the last five most expensive items are."
"7005790","7007750"," Okay, so, and this is kind of,"
"7007830","7008670"," as we go in pandas,"
"7008710","7009830"," you'll see we'll sort of chaining"
"7009830","7010610"," and chaining and chaining"
"7010610","7013430"," and combining together more and more items like this."
"7013930","7016650"," Okay, so I kind of just want to say"
"7019950","7022230"," that just for the little bit"
"7022230","7023370"," of the non-visual philosophy"
"7023370","7026870"," before we get into the next workshop. "
"7027010","7028570"," And we're basically done with the Python here."
"7028910","7032970"," So, but it's really important"
"7032970","7034030"," when you're a screen reader user"
"7034030","7037590"," to control how much information is coming to you"
"7037590","7039250"," and exactly what information."
"7039650","7042390"," And luckily this environment that we're in"
"7042390","7045430"," and pandas really does give you full control over that. "
"7045610","7050210"," Okay, and in fact, I would say we as non-visual people,"
"7050210","7052330"," we're not really at that as much of a disadvantage"
"7052330","7055390"," as you would think in terms of doing things"
"7055390","7056430"," totally non-visually."
"7056650","7058070"," And that is because, for example,"
