"start","end","text"
"7196020","7199660"," which basically means they just stick stuff in a database and then they pull it out"
"7199660","7203740"," and basically what we did here was we created a database with three items in it and now we're"
"7203740","7208220"," randomly pulling them out and so really what we've done here is we've created a crud application"
"7208220","7214180"," which is what 95 percent of applications are so yes you have created an application here it's"
"7214180","7220280"," it's not the most complicated application in the world but it is an application so so you know you"
"7220280","7227820"," can kind of pat yourself on the back a little bit there all right so this really is the end of the"
"7227820","7236500"," workshop so I hope that you have you know enjoyed spending a little time in the beginning of you know"
"7236500","7242120"," stages of python remember you are a programmer now and I just want to say you know we talked"
"7242120","7245900"," about motivational quotes you've created your motivational quotes I just want to very briefly"
"7245900","7251960"," give you a few words of motivation myself which is to say you know my background is 10 years ago"
"7251960","7259660"," I started my journey of learning python and you know I'm visually impaired at that time I had a"
"7259660","7265680"," little more vision but I you know still you know very limited vision and I had always my entire"
"7265680","7270780"," life felt like I was like struggling with computers because computers are really they"
"7270780","7275500"," felt like they were made for other people they weren't made for me they didn't allow me to do"
"7275500","7279200"," they weren't built for people with a visual impairment and they didn't make things easy"
"7279200","7284660"," they you know like they didn't make things the you know like with lots of hotkeys or however I or"
"7284660","7289680"," with uh like large text or with screen reader support or whatever they just weren't built for"
"7289680","7294240"," people like me that's how it felt for a long time and when I started learning programming I found"
"7294240","7301400"," that I could make functionality the way I want I needed it or I wanted it and that was very empowering"
"7301400","7310340"," and and really allowed me to completely change my my relationship with the computer and you know I"
"7310340","7316700"," was I for example the first one of the first real quote-unquote things I did with python after I"
"7316700","7323280"," started learning it was that I used a website that had audio books on it audio files and I"
"7323590","7331420"," and it was very difficult to access very inaccessible website and I found that when I"
"7331980","7340820"," I could write a piece of a little program in python that would access the website download"
"7340820","7346140"," all the data go through the data from the website and then pull out what I needed and I could run it"
"7346140","7351880"," every day and pull out the new information and it was very empowering to have it be able to"
"7351880","7356480"," parse that data and I didn't need to access the website in the sighted way at all I could just"
"7357000","7366040"," just access it the way I wanted to access it and so I just want to show you one other thing"
"7366040","7373180"," which you know and so basically that's the essentially end of our workshop but I will say"
"7373180","7377380"," you know do think about seriously about becoming a programmer because I think there should be more"
"7377380","7382760"," programmers in the world we it helps us make applications more accessible it makes us more"
"7382760","7389340"," visible and it empowers us to to do new cool things okay so I just want to show you one last"
"7389340","7400040"," thing which is how to save data in the in your it's to save this session that we've done together"
"7400040","7405480"," okay and we have a crying baby in the background so so this will definitely be the last thing"
"7405480","7418620"," so we'll do percent save and we have to check what our last line was so you need to"
"7418620","7425400"," know what the last line was that we entered ""in left bracket 66"" so it was 66 so we subtract"
"7425400","7430160"," one from that you wanted to get 65 so you'll need to know that for this so we do percent percent"
"7430160","7438860"," save save and I'll call this um non-visual underscore session so it's percent safe"
"7438860","7452780"," then a file name um percent save space non-visual underscore session session and then space and then"
"7452780","7457920"," you have to enter the number of lines you want to save so we're going to do one one hyphen 65"
"7457920","7463680"," and I'm going to press enter motivational line quotes and now that should have saved"
"7463680","7470600"," in your home folder so users forward slash your name your entire session that you've had today"
"7470600","7479020"," so it's percent save space a file name space and then one to the last line okay so we had 66"
"7479630","7487140"," we were on 66 there so we had entered 65 lines so I did one to 65 okay um that's the end of our"
"7487140","7494940"," session um thank you and I'm looking forward to seeing you all in the Python session um next week"
"7494940","7500140"," or you know whenever if you're watching the recording so have a great um have a great time"
"7500140","7506640"," playing around with Python and remember I'm Patrick Smyth um at iotaschool, iotaschool.com"
"7506640","7511060"," you can send an email to me at patrick@iotaschool.com if you have any questions thank you"
"7511060","7511500"," very much "
